32361,89 9850 986 1 8147 8459
32362,709 1616 2193
32363,7531
32364,8 3716 5866 9869
32365,4689 2670 5395 6181 2954 1147 4106
32366,1921 4120 1417 1 8992 5929
32367,2572 84 8606
32368,9670 1427 33 8897 5190 8591 642
32369,1452 9383
32370,1158
32371,2139 9325
32372,8167 6679 816 534 6515 9975 4799
32373,9879 4077 115 9892 1595 2 9918 8
32374,9961 4534 7204 83 7527
32375,5820 6651 3428 9895
32376,207 9795
32377,2865 7562 9953 78 684 9783
32378,9986 8810
32379,1410 9986 950 9982 1344 8481 589 6570
32380,169 5381 282 1156 7777
32381,1389 9377 3286 1 9998 595
32382,2831 6170 9650 1900 9947 9544
32383,9999 2224 6908 9969 8
32384,709 463
32385,4 9753
32386,14 6271 9999 9958 2519 9875
32387,737 3854 9
32388,5 9999 5286 9996 7 216 3771
32389,4456 7258 9998 8596 1231
32390,6726 52 5291 8935
32391,9822 9523 9569 3027 3664 7166 6843 9961
32392,4617 1526
32393,5728 8947 626 9999 7855
32394,17 7796 8579 993
32395,1214 9799 37 297
32396,4084 7 4019 523 6912 8068
32397,6270 4647 6353 9939 7956 27 9960
32398,114 1083
32399,6490 1018 1 3334 4413 8350
32400,158 4259 6419
32401,690 9104 1291
32402,1523 5106 9454 2438 9970
32403,1404 5585 9075 7298 7029
32404,369
32405,2033 258
32406,9137 1795
32407,2690 9875 2303 7339 8521 2339 756 9774
32408,5827
32409,9883 225 8813
32410,31 9387 3671 9949
32411,8911 9521 8817 7631 3217
32412,5386 9909 337 9880 9983 9973
32413,11 1535 9864 9573 3880 6815 9312 8443
32414,5125 36 1 315 6637
32415,8636
32416,1718 7109 9873 263 9888 8614
32417,3738 9919 8211 1121 8450 5
32418,9073 9966 9999 8481 7373
32419,9829 6988 8254 8753 211 9 9478 1826
32420,9999
32421,949 9428 57 9042 9834 5587
32422,8523 1199 6903 9776
32423,1417 4817 8425 1026 9999
32424,9025 5148 5838 4304 9479 7176 6521
32425,4737 1179 9722 7671
32426,6579
32427,9973 8
32428,7160 61 9848 41 7633
32429,471 5443 9998 7513
32430,179 8792 9122 8593 9520
32431,9998 9665 8631 6974 9977 5048
32432,3654 588 6657 38 9560 9766 9739 1490
32433,9826 2719 4446 5755 3538 6390 8370
32434,4069 8716 761 7264 356 9983 2251
32435,1374 353 7931 846
32436,628
32437,1955
32438,1362 7965 40 9924 1383
32439,9999 938 785 971
32440,8635
32441,1044
32442,1866 9983 651 9988 7149 8446 126 2609
32443,9983
32444,4838
32445,6646 1360 293 6030 727 2820
32446,2072 8930 5106 3788 276 3179
32447,4110 2038 9915
32448,17 7870 9953
32449,1937 2198 843 5825 9891 4277 3948
32450,511 53
32451,9654 9980 6974 1934
32452,9389 35 8574 161 1409
32453,9881 6
32454,1785 9410 4102 7101 3654 725 6959
32455,545 46 183 4127 3132 6951 887 113
32456,4879
32457,4702 295 9981 277 9837 523
32458,5316 9472 7043 5432
32459,221 3590 4259 635 262 3301
32460,3633 256 9369 3487
32461,4293 54 9988 1202 1397
32462,8993 8606 1129 106 1786
32463,421 9461
32464,9553 4029 60 4993 8731 4984 6008
32465,6771 4685 8071 3 9188 9285 1268
32466,5286 792 1550 1742
32467,9996 451 31 7133 4346 9994 3954
32468,19 1612 173 594
32469,7885 9565 8852 9971 9297 7048 989 76
32470,5883 9721 1326 9996 230 6894 9354 9992
32471,355 347 189 3960 8585 968 4755 101
32472,8999 1233 2016 12
32473,5628 9014 9989
32474,1128 13 32 2301 1
32475,1274 72 430 334 2359 2641 9727
32476,9476 6911
32477,9681 9856 9701 3167 9750 9828
32478,2151 853 8355 90 710
32479,9076 9701 1492 610 1823 3136 1 9575
32480,3179 9958 9046 6950 2
32481,5753 8393 2459 8321 174
32482,1 4052 8498 5967 7763 2335 1332 7505
32483,6839
32484,105 7397 9978 4
32485,363 3257 7643 3185 123
32486,3 39 8344 9996 2329
32487,9961 53 8422 8852
32488,9818 9504
32489,9993
32490,17 5656 8608 4763 5551
32491,833 1192 16 3260 9977 4163 667 5514
32492,710
32493,444 1 6912 8574 9928
32494,5347 9939
32495,125 45 9989 8788
32496,9478 5550 3969 9985 8029 2041 17 114
32497,9994 87 5240 454 9635 9282
32498,9820 6972 9409 9981
32499,4371 598 7456 5845
32500,9827 991 4537 9716 9439 6691 9881
32501,130 8242 41 128 6292
32502,6423 3561 44 696 3970 66 7038 3687
32503,2382 5214 1458 8453 4041
32504,79 5168
32505,1 8331 8334 4740 9424 5353 2199
32506,100 47 9897 3701 8516 3098
32507,2953 4157 7035 6640 34
32508,23 9597
32509,9567 6850 9967 9954 9696 9067 1320 9999
32510,1953 8493 9386
32511,4949 489 1847 9648
32512,7835 3685 4868 9114 7682 7864 9971 9737
32513,8916 1007 9409 5997
32514,2404 1128 1736 3409
32515,1114 337 2558 452
32516,6862 9853 8810 935 5407 8189 462
32517,9561 4699 2094 6089 6984 8308 2337
32518,8267 8192 8049
32519,4 52 4960 9681 9944 9543 15
32520,9355 9760
32521,1981 9202 4832 8204
32522,7610 152 1099 6850 9938 742
32523,378 3086 9999 2926 2650
32524,4857 415 2624 510 1782 4102 9744
32525,639 9375
32526,2825 9916 9669 3470 9921 7906 5583
32527,9787 9999 8509 1019 9716 1597 8302 450
32528,205 4682 2300 9766 438 5452
32529,5502 1 9590 9376 6115 5296
32530,8560 6249 9268 9966 408
32531,1849 6646 322 461
32532,9420 9989 9370 4158 8246
32533,9611
32534,9920
32535,794 9999 3632
32536,51 8454 9627 9781 46
32537,9479
32538,320 4186 175 9837 2599 6716
32539,4615 1813 1829 2466 9996 1010 395
32540,20 3036 1203 9940 9903
32541,1566 161 4077 1039 5153 9993 9677
32542,67 7532 5626 3389
32543,6573 1797 7767
32544,2281 2188 9556
32545,9944 4253 9035 9979 2870
32546,546
32547,399
32548,45 9793 1639 8010 9992
32549,8486 650 4101 9999 9401
32550,7140 5619 2288 6583 9351 2113 9969 4836
32551,7840 27 1109 2161 4270 7741
32552,9498 8313 7454 8106 21 8
32553,1974 5668 8973 336 7244 9801 5942
32554,132 333 9853 8793 5745 9995
32555,2299 790 1 9916
32556,8353 9977 1414 7722 9991 9367 3489 2710
32557,9876 9969 2460 103
32558,951
32559,3525
32560,341 9976
32561,8833
32562,2986 9765 678 1449 2269 17
32563,21 2268 9081 33 5441 3671 9042
32564,3592 4903 5413 9865 373 3917 9533
32565,4841
32566,5571 9999
32567,4706
32568,6459 4580 9661 9030 9394 2
32569,3071 647 7065 5039 9854
32570,9256 9116 9223 9855 7729 9999 9939
32571,2123 9546 1765 2514 8990 409 92
32572,4560 9723 7591 2139 9886
32573,2171
32574,2384 97 9928 8946 3721 9879 7432 9835
32575,9900 9903 6529
32576,103 3954 9570 1
32577,9026 4849 531 3482 9699 9008 139 1046
32578,6286 5547 5850
32579,963 239 1891 201 2695
32580,8729 9757
32581,5006 4584
32582,3711 761 9649 6311 457 9949 2015 1882
32583,9856 4570 1035
32584,277 6653 5978 2180 9781
32585,9904 329 335 9847 4957 1666 27
32586,606 99 8378 6504
32587,4811 3689 9894 561 968
32588,9290 3204 103
32589,7189
32590,7081 7986
32591,8927 849 9149 109 6335 2560 8651
32592,42 560 5559 9742 4084 1106
32593,9762 9665 2363
32594,9619 7124 5625 9588 22 9282 9265
32595,7722 1 15 4966 645 3420
32596,1132 119 2802 9999 1653 9930
32597,1521 102 9226 44
32598,3457 8369 1903 2587
32599,85 2 1067 6366 4442 7954 783
32600,10 3719 6144
32601,5472 9537 9518 6101 7939 2 9629 9950
32602,5051 9754 8495 1 1394 62 4475 107
32603,469 1283 9441 9156
32604,9935 4254 589 9992 9971 6600
32605,9998 4183 8041 1346 6157 7793 5771 8955
32606,7129 37 9996 7907 3490 5920 5980 8788
32607,9994 8104 253 9597 85 7423
32608,2354
32609,1270
32610,3462 9273 9095 9996
32611,9975 8961 3138 9727 75
32612,9778
32613,2 4450 397 167 9999 460 4623
32614,288 9724 38 1932 225
32615,7537 1449 9998
32616,3857 807 5 6301 1595 77 443
32617,3 8199 2419 9846 9869 1269
32618,8206 8769 2526
32619,1053 5755 7432 107
32620,8854 543
32621,9875 10
32622,8967
32623,5936 3677 122 797 1207
32624,9893 9984 1384 4903 9991
32625,5839 270
32626,7867 9994 7567 2449 165
32627,1107 1984 173 2260
32628,9997 7656 9571 4390 7434
32629,8063 4001 358 9984
32630,709 2521 1862
32631,9030 185 9868 7122 9379 1523 8946
32632,5463 6547 109 7525
32633,9396 4911 9853 9999 3604 9805 33 9814
32634,3938 8571 6748 4191 6005
32635,9997 3097 2176 9968 2300
32636,241 8956 9932 9891 16
32637,408 9541 1008 1116 6551
32638,5988
32639,7016
32640,6429 7232 3811 17
32641,3082 13 1555
32642,580 4137 1323
32643,9788 5399
32644,5746 167 4064 8090 219 6680 1469 2206
32645,1313 5064 9967 9716
32646,9148 8895 3495 8039
32647,1 2988 202 7149 1104 9873 8571 702
32648,9734 9033 445 1881 618 4 6017 9585
32649,3402 3913 27 3102 9950 4602
32650,215 1266 3 3683 1818 9428
32651,1280 575 5032 8303 5271 96 2665 9553
32652,6458
32653,9309 19 3866 5572
32654,9923 6145 428 2612 9684 3019 1019
32655,7438 3 6272
32656,4259 9821 6451 776
32657,8904 1835
32658,2856 8325 3108 7958 6961
32659,7227 8371 8678 1 15 921
32660,9088 9527 4576
32661,2778 7184 8989 1
32662,2075 4 8283 9931
32663,8618 8303 6893 432 325 1704
32664,8093 2968 9669 9836 8004
32665,1484 2934 6676 9917 9999
32666,11 1912 1038 4611 9751 7990 4891 8360
32667,666 1930
32668,207 3
32669,268 9958
32670,7373 878
32671,6853 9918 2090
32672,1 95 9986
32673,7806 9793 177 3862 1404 4557 9929 9259
32674,4609
32675,29 183
32676,9822 2351 128 3110 3849 1623 9800 89
32677,808
32678,1738 6263
32679,781 9842 120 9412 9966 158
32680,9371 5059 9373 3920
32681,3420 18 9926
32682,9542 6070 2759 16 1132
32683,3253 9816 9700 446 1361 9658 2792
32684,941 1365 299 116
32685,8434 549
32686,314 6136 1669 24 4190 1919 9089
32687,4715 9960 4867 3650 4841
32688,9988 269 9603 1732 9738 7755 4027
32689,8850
32690,3403 9676 4780
32691,9987 1105 9036 4617
32692,4957 5207
32693,8428 36 9911 195 6061 59 9527
32694,9756 1 5841 8618
32695,9981 228 6214 8626 94
32696,486 1134
32697,9165 4 7030 3267
32698,21
32699,9986 6412 9999
32700,9927 9226 3064 4189 496 3447 7056 9996
32701,1
32702,9 1133 8971 8928 2128 6 2963 8398
32703,2453 8771 2 2583 7930
32704,5357
32705,5 4689 2391
32706,9802 2156
32707,1 5788 8048 9758 9548 9393 84
32708,660 5939 9514 9897 3224 1493 9218
32709,8885 70 8610 4107 204 9791 108 5628
32710,9255 9957 9997 5846 7563 281
32711,2608 1 5651 6949 5838 23 9190
32712,2068 102 9893 5535 163
32713,247 252 9997 9733 9963 1 8741 9999
32714,171
32715,312 3042 4
32716,3 5942 900 4702 669
32717,9887 9934 3250 9193
32718,9641 9987 947 22 616
32719,2457 9994 9980 4035 4 8173 6806 111
32720,9997 3188
32721,6121 39 3762 1753 9999 3686
32722,7312 9293 9983 48 9997 8579
32723,306 9122 9994
32724,134 53 5602 4362 1870 1361 6291
32725,5068 203 7614 8564 3452
32726,4378 9255 8918 725 222 3706
32727,334
32728,9894 9890 1252 5479 7245 9210 9856 271
32729,159 469 3545
32730,34 8412 6536 7829
32731,49 8932
32732,357 4170 9993 8379 131 6798
32733,46 9981 1721 8311
32734,7117 2089 5634 1087
32735,4121 9964 8623 9413
32736,4872 5442 6330 9747
32737,5832 26
32738,810
32739,1978 3536 9919 8500 9999
32740,9342 5388 2063 308 3512 2534
32741,9484 1472 8677 3242 9598
32742,9999
32743,9945 318 8378
32744,9997 7228 9380 30 9997 5539 9999 6602
32745,9975 350 176 6 9585
32746,3478 31 9889 690 9947 2216 9996
32747,5388 51 9747 1679 2360 7529
32748,9758 2120 9946 641 9104 7613 3409
32749,4984 4425 4961
32750,9911 7682 6713 64 8938 8849 8554 4792
32751,2375 3736
32752,8142 9620 8759 4049
32753,51 9839 4134 167 1231 818
32754,172 247 3681 516 3102 3188 6216 7156
32755,8469 6805 788 20 8988
32756,5174 7988 9567 9525 9789 8745 9716 1847
32757,9623 9992 5151 2168
32758,5692 7581 9527
32759,9778 3735 1791 4686 9193 7474 9990 5178
32760,8464 9646 9175 9528
32761,9528 7457
32762,178 2 3992 7273
32763,9871 9999
32764,165 5080 12 3405 9640 9892 7304
32765,8451 1481
32766,6858 2119 9562 9941 6931 9653 109 4802
32767,335 1416 3673 8453 2785 9927 55 9938
32768,5070
32769,9965 7885 8934 4473 7174 8837 8501
32770,470 9999 2635 473 3087 1059 3894
32771,709 2036 156 3163 8804
32772,1230 9545 905 562
32773,1123
32774,4559 9842
32775,6336 9786 2687
32776,1545 5022 9873
32777,2276 9525 4426
32778,9668 5150 9999 638 9569 8639
32779,8167 661 1 2094
32780,2366 9498 6118 9905 342
32781,58 5095 2457 1075 1317 9897
32782,6807 9878 235 9947 9912 9182
32783,9905 9967 791
32784,110 311 9958 240 787
32785,2022 9982
32786,9990 6993 6804 6442 5760 9925 445 4098
32787,715 133 24 9711 7549
32788,7481 145
32789,8701 9710 7066
32790,843 3323 479 2148 9985 4735 75 6275
32791,16 1877 136 8614 9 9932 769 1456
32792,8148
32793,3023 17 164 469 3413
32794,7731 8723 9999 4962
32795,7764 4595 447 179 2415
32796,211 9933 5877 9876 9807 1 9742
32797,2136 8627 8836
32798,6621 1 8946 7748 844
32799,3261 1302 8443 9829 1573 9932 1730
32800,9337 7844
32801,523 769 1878 5519 219 169 1 66
32802,6774 5465 96 8773 4846
32803,9733
32804,8297 1155 4763 1485
32805,2062 8979 8388 358 9698 5993 882 5597
32806,9668 81 2673 3207 5504
32807,7293 8348 1247 6162 9999
32808,9736 94 4962 4921 9496 1059
32809,7080 9997 6957 3046 1207 8 3386
32810,528 599 4326 10
32811,8721 9978 9211 4976 252 2333 9996 8780
32812,8204
32813,7162 9709 5392 4655 9532 5179 9989 494
32814,8309 7964 9131
32815,142 4762 5624 302 9454
32816,6549 9694 527
32817,1136 8921
32818,17 1266 3201 9075
32819,5857 1181 8039 3699
32820,1854 134
32821,8704
32822,7282 9384
32823,6060
32824,4663 9999
32825,9437 400
32826,118 6788 2199 9500
32827,207 8930
32828,9985
32829,9238 3072 9748 3167 6266 1
32830,9932 7860 784 9478 1275 302 9998 6292
32831,973 5357 584 8964 5563 9923 1255 319
32832,9998 7623 349 6036 2185
32833,5539 8444 1107 1492 2980
32834,727 41 7940
32835,5833 7808 68 271
32836,8761
32837,1017 1159
32838,4028
32839,5240 9943 3703 628 639 9599
32840,9999 7899 1172 9986 9359 5559
32841,9413 432 3463 1 7024 34
32842,1 8241 6862 8953 9475
32843,1400 9649 9701 5234 9197 9628 1215
32844,4546 918 5474 9830
32845,7436 9593 9219 87
32846,3876
32847,9371 8352 9980 39 14 9946 9999
32848,6020
32849,9168 5482
32850,53 58 223 6898 7561 8497
32851,3966 9733 235 9835 9537 80 779
32852,9388 9746 9662 8079 393
32853,7370 1552 3791 3056
32854,2810 9552 9618 459 538 1363 807 1217
32855,4410 2870 5190 370
32856,8164 9953 562
32857,6087 9279 8148 4133
32858,1053 5708 9836 762
32859,6471 8756 7050 564 1 9971 4343
32860,4212 26 9875 7 1402
32861,6417 9766 26 349 7042
32862,118 27 7894
32863,729 602
32864,1213 1794 432 648 9999 6163 9536
32865,7285 7089 1318 8721
32866,1437 9990 6648 5 3622 738 5070 668
32867,9420 6371
32868,340 4 9189
32869,1628 1 139 8710 5673 5333
32870,9836 72 362 2993
32871,30
32872,9773 8724 9991 2562
32873,323 4590 7658 523 3109 6281 125
32874,1502
32875,9991 4 2530 1007 586 1654 335
32876,9984 2227
32877,9205 7727 9933 3888
32878,8216 7902 9690 5374 4244 85
32879,9475 7021 8870
32880,6573
32881,7161 2669 698 831
32882,9797 9795 6573 6510 7953
32883,6990 5845 4758
32884,157 9284 7392
32885,9622 9939 9536 9377 9779 282
32886,201 7971 1663 8194
32887,165 9531
32888,1162 9936 8150 7077
32889,9075 2515
32890,9684 9503 9985 8278 3691 7700
32891,2105
32892,3137
32893,15 5720
32894,8914 2999 3208 8870 8 1004 8271
32895,3 4861 5756 33 8952
32896,913 9833 1693 9996 9484 2780
32897,5269
32898,9990 9311 157 9541 9782 1351 6915 3154
32899,9990 6443 9331
32900,2762 430 4213 9368 2245 605 8031 221
32901,6208 3328 491 8982 2154 9337 878 2717
32902,771 9991 174 4163 3071 56
32903,1942
32904,4755
32905,1889 9729 8752 9377 9990 7433 8023 22
32906,6491 9954 181 1 5638
32907,264 9624 224
32908,5620 6502 205 3537
32909,423 2630 211 9846 1997 36
32910,1853
32911,9568
32912,7558 695 2209 8950
32913,5709 194 8040 980 28 437
32914,1445 6911 9910
32915,17 8354
32916,4712 765 9350 7264 42 6812
32917,1275 2 8901 1772 5998 53 5661
32918,379 947 9726 483 1035
32919,5542 9968 1819 3 1064 9239
32920,4303 9423 8322 918 3342
32921,9782 8291 170
32922,9996 8953 8776 9170 1330 9237 227
32923,8289 9674 650 7374
32924,3780 1456 916 9975 8618
32925,9975 9986
32926,34 356 9999 3380
32927,9974 256 8560 3613
32928,7917 102 6336 1494
32929,9373 2346 134 7746 29
32930,1676 8510 8200 9976
32931,9042 728 2266 139 3962 9997
32932,1321 781 6388 89 2904 3863 4540 8512
32933,3641 9943 5010 9894 9994
32934,5517 3214
32935,9969 8274 3098 9374 607 5636
32936,2093 403 8005 9998 2244 9706
32937,335 6178 2526 1878
32938,9960 3064 9892 7165 7024
32939,4674 463 7786 8559 110
32940,7630 8727 7992 4939 5603 51 9660 7678
32941,2675 13
32942,8627
32943,6229 1070 1268 5 19
32944,6100 3736 8106 9096 2271
32945,7897 3430 1402 9445 3953
32946,1153 193 5435 9854 9858
32947,1 9999 9636 723 142 2004
32948,8500 5144 6532
32949,984
32950,138 9473 9667 8858 7812 9940
32951,1 9305 2324
32952,2525 9770 70 3100 9989 6322 9311 2201
32953,583 9999 7 9001
32954,53 8777 5833
32955,8003 8623 5161 1642 511
32956,9714 6126
32957,6766
32958,1477 3230
32959,9608 62 7875 9962 2879 908 8750
32960,638 6823 9999 9515
32961,3383 89
32962,8534 3752 8093 93 7884 2616
32963,7640
32964,9968 9998 9851 5 8133
32965,7 7017
32966,5341 2886 9979 5579 11 4515 9923
32967,6652 5036 9540 796 441 6202
32968,916 2094 6933 9484 3373 4350 9760 4621
32969,2 7809 847
32970,1265 1608 220 9578 2025 6993
32971,4062
32972,9625 8480 1001 9771 8654 9320 9398
32973,8284 78
32974,6944 3060 8 9993 7805 337 4297 443
32975,1396 9995 1740 9990 1327
32976,5082 9999
32977,9989 5661 9877 87 6540 1624
32978,152 4360 9151 9851
32979,837 3717 9782 6685 3 7049 9451
32980,9119 4116 120
32981,2860 7757 155
32982,68 16 5681 8350 1 1319 1758 8864
32983,8497 6777 878
32984,8224 1496 9970 9999 6724 6269
32985,6087
32986,4163 9088 9907 7645 8385 387 8343 9456
32987,3577 3569 1678
32988,671 8564 7939
32989,2603
32990,8777
32991,248 651 9987 1052 5858 9836
32992,550 8966 8243 4461 1407 7649
32993,8724 9739 4 8962 170 1777 589
32994,6859 3056 8071 8856
32995,1812 7383 389 920 9865 979 215 7089
32996,2 2584 9998 176 3961
32997,8728 7963 648
32998,9009
32999,3 190 6860 4783
33000,10 9876 802 1506 7431
33001,775 8163 624 252 1762 9483 3148 9957
33002,9355 104 81 7245 9911
33003,3070 7295 7300 9269 5874 5209 8899
33004,1966 481 9533
33005,3448
33006,9736 6 1173 6898 3290 1911
33007,9700 9648 7577 3582 7798 9890
33008,7031 5916 29 5237 9999 9996
33009,9998 9839 4740 2373
33010,5459 3611 2210 8903 2753
33011,520 2 8165 6013 9939 5018
33012,3 9934 5690
33013,7706 8849 1028 9577 9251 9443 9671
33014,9774
33015,6631 9801 8728 128 9991 7619
33016,4649 1 6275 7174 9993 9371 2946
33017,3775 3845 1648
33018,8936 9856 9988 3081
33019,9957 9964 8917 2587 7056
33020,5163 9689 5199 8284 9552
33021,6 9962 9519 1301 607 5734 2066 120
33022,305 9998
33023,7385 1474 1 3266
33024,9034 5990 28 431 9032 9312
33025,2899 1752
33026,150 3608 4
33027,9996 6743 9968
33028,3345 3808 26 546 335 9915 4049 9972
33029,14 2027 9208 220 8926
33030,8073 8825 9722 9996 9774 697 9424
33031,426 9134 5365
33032,7685 4274 407
33033,55 4610 7855 9959 9688 8392 3651
33034,9997 9436 9997 7593
33035,3331
33036,585 4475 3246 5
33037,1535 5709 6 1118 501 9948 3829
33038,2383 6876 7115
33039,3264 6033 7369 8266 2232 1
33040,12 4 466
33041,3331 9874 7950 8968 8348 54
33042,6627 93
33043,5045
33044,3241 96 581 282 898 9202 9998
33045,9947 2004 9999 1151 1338
33046,6012 2123 7636 9755 973 5773 3880 7221
33047,9998 7113 6886 7046
33048,5412 8025 9790
33049,1719 9464 9997
33050,3942 399 1390 9294 865 8101
33051,7828 9994 52 9744 9999 648
33052,3584 91 1203 8309
33053,1731 7 8582 377 3792 6585 6015 9462
33054,1675
33055,2 386 21 3272 102 9807 4218 6425
33056,5729 5355
33057,1 77 9791 6034 2562 3855 5480 9842
33058,1632 5595 3242 9375 7757 8633 9998 9312
33059,750 9942 501 8972 4 1554 915 1201
33060,2819 9822 34 3515 17 6410
33061,9999 9829 1842 9994 9824 7703 8440
33062,3259 2 2743 5182 9398 2117 1998 568
33063,9982 58 8452 9562 548 2349
33064,156
33065,12 9092 9935 7910 1177
33066,7715 9919 916 9301 8852 3409 224 1449
33067,2349 9659
33068,3818 1733 2038 9266
33069,7332 9904 9999
33070,2077 5445 6022 2135 1403 3968
33071,9682 1956 1859 7253 1481 5691
33072,3225 4664 6730 723 2845 9024 6763
33073,9 9914 4179 9725 3050 298 222
33074,2133 2874 3644 2027 9264 1461 1420
33075,4804 6165 588 9882 2103 2393 8711 7288
33076,1902 9186 2062
33077,1166 9866 8267 9750 9338
33078,9769 7559 745 8952 1229
33079,572 5833 7647 1813 9905 1914 9300 3385
33080,8 8541 660 80 587 2001 9792 8236
33081,8992 7921
33082,6016
33083,9974 9999 2098 8649 8475 9231 9999
33084,1587
33085,7889 2607 9605 7708 9966 7420 5774 203
33086,501 6831 11 9997 9676 9940 1161 1993
33087,3497 9930 25
33088,343 6159 9999 1468 4532 3553 6140
33089,81 9980 8276 139 9858 9990
33090,9226
33091,1167 5936 510 1513
33092,4427 4940 1194 1918 5680 9043 2258 9241
33093,9853
33094,4943 9251
33095,9402 151 854 7382 9880 464
33096,41 9399
33097,152
33098,2992 9610 1556 6443 9907 8827 9348
33099,3804 1 9981
33100,6242 5618 9999 2059 14 7
33101,3067
33102,9449
33103,6276 7755
33104,2796 3607 9791 9285
33105,6020
33106,154 2269
33107,5779 9579 9646
33108,7161 9996 9718 9807
33109,9753 3777 9142 9561 8 15 8151 7720
33110,4428 2241 8746 9775 5248
33111,9203 2159 6651 5905 3974 54 7982 9691
33112,9621 6414 1112 1795 1 9514 7321 3568
33113,9617 9243 97 357 5972
33114,2256
33115,9860 9941 9081
33116,4303 3030 9918 8819
33117,8211 9504 95 7502 6711 9313 7962
33118,49 9943 9453 1005 1012 3172 7588 2146
33119,1049 9853 8240 1091 52 2534 7889 6490
33120,9937 1630 4357 5617 731 3731 755
33121,9581 9744 631 6735 9371 8321
33122,1527 8930 9949
33123,9663 9999 9825 7735 4066 15 152 9461
33124,7021 9768 9284
33125,9724 5038 1224 5487 6378 258
33126,4054 3955 406
33127,1 3845 211 2073 1063
33128,9907 2600 9302 7721 399 7794 9108 42
33129,9783 5853 5316 4067 3221 7655 1587
33130,4747
33131,9708 9999 9966 8208 9828 7544 4 5169
33132,594 8056 7785 3 7469 3970 660 7562
33133,7080 9337
33134,2056
33135,246
33136,6417
33137,255
33138,5516
33139,6780 9531 9756 9550 7034 2342 9900 3570
33140,9611 1189 958 9559 1522 9830 3358 9549
33141,9997 9261 6039 1017 1218 174
33142,9969
33143,734
33144,4857
33145,9864 7565 3155
33146,3934 5 141 287 555
33147,125 7294 9479 6225 4142
33148,2874 7197 2294
33149,1 9068 4771 5870 6628 9913 853
33150,2174 6420 9909 765
33151,9488 4671 929 9319 7084
33152,2614 3194 9636
33153,754 9560 8609 2601 219 1065 1341 4437
33154,9991 6856 2167 7562 7834
33155,1679 6691 3142
33156,4022 9961 615 226
33157,3705
33158,805 1782 9089 30 9999 9891
33159,2708 4522
33160,592
33161,798 94 1 5886 5873 1816
33162,7552 9984 9603
33163,144 77 4195
33164,795
33165,307 373
33166,1 3452 7578 4838 6164
33167,9776 8782 6331 21 2922 9840 1
33168,2799
33169,8008 6233 9017 2653 2333 9872
33170,3201 31 8197 9995 9999 1207 2861 8010
33171,6514 9999
33172,890
33173,9845 6047 116 3210 9316 189
33174,8081 2745 4175 888 8264
33175,6760 9987 9219 2345
33176,9919 8344 1918 9599 8771
33177,9794 662 9868 9861 7760 9998 1570 8289
33178,6744 896 817
33179,9 4394 9366 9980 3467 9540 8935
33180,9558 4746 9711 2981 917
33181,9990 9692 3 4356 8066 8016
33182,905 5231
33183,81 654 298 383 2435
33184,2596 5024 6651 941 7538 6356
33185,53 1544 5280 9907 9549 6219 693 9593
33186,429
33187,417 9889 8 8942 141
33188,2302 879 1022 4939
33189,2302 2259
33190,66 4201 930 819 9131 9503 8625
33191,8904 16 7254 7456 8713 6892 7663 2475
33192,510 6454 87
33193,6415 40 5613 9995 9992 8751 8932
33194,612 9241 1444 9998 8390 2159 187 9276
33195,4899 7077 3192
33196,9957
33197,107 237 2919 9126 7091 9977
33198,3014 6004 9895 8251 1667 4941 9728 990
33199,482 3355 1 1815
33200,9933 3505 6959 31 1241
33201,9931 515 9189 4666
33202,2720 9668 9833 1372 9806
33203,14 9741 3033 9991 8878 9998 1076
33204,7933
33205,449 2533 9975
33206,7748 9358 1575
33207,2860 140
33208,9992 55 5568
33209,653
33210,1358
33211,9115 3 2665 663 41 653
33212,9805 6195 9909 2278 9982 9953
33213,3362 3096 4223 2920 763 1325 7937 2408
33214,2942
33215,9306 7892 76
33216,2479 9269 14
33217,122 8227 9998 1961 9138
33218,7945 9126 483 9703 9973 4993 1731
33219,4588
33220,4298 2821
33221,9135 8750 275 1552 9238 1477 9904
33222,5184
33223,9714 362 1244 8131 9300 4137
33224,1889 9429 9909
33225,7373
33226,9999 219 4449 9978 7442 9097 1481 600
33227,9994
33228,9762 1435 9917 3249 2284 4395
33229,8039 9993 4998 3758
33230,7 9977 9907
33231,3128 6998
33232,8561 8421 2111 154 72 9943 3674
33233,6551 7072 5156 1054 8814 8775 7492 9996
33234,76
33235,7900 158
33236,8160 1046 1842 9249 2165 4134
33237,1 9982 7916 5360 8432 9660 6197
33238,8460
33239,2677 9850
33240,9041 9397 9944 5276
33241,28 9992 3255 9988 6710 7471 7571
33242,9910
33243,9976 1092 9787 1901 3406
33244,5812
33245,7188 2026 25 9876
33246,9909 786 2389 9721 9069 1706 9024
33247,1345 42 6221 9877 9997 6 8741
33248,9196 6986 439 9935
33249,5786 5805 2084 3174 9979 10 29
33250,570 5219 6408 9808 8274 778 4555 664
33251,200
33252,8842 8172
33253,324 6481 3479 8373 5368 9210 9474
33254,9869 952
33255,2892 2047 569 1011 8477 6901
33256,819 3603 195 4176 3485 4842 9360
33257,628 8532 8330 9968 3405 1263 7842
33258,395 9999
33259,9746 1137 9383 125
33260,2617 9063 1791 6517 3638 9966 9961 206
33261,3013 2478 8187
33262,5470
33263,7561 35 5493 8679
33264,4332 5091 16
33265,1053 60 30 57 340 343 1323
33266,4314 565 7537 3878 178 398 9933
33267,1932 3908 8876 2031 7749 9878 8816
